category,tag_name,count,rating
tags,Values,13,0
tags,Variant Readings,1,0
tags,Varjayana,9,0
tags,Vassa,5,0
tags,Vasubandhu,33,0
tags,Vedana,23,0
tags,Vedanta,77,0
tags,Vedas,61,0
tags,Vedda,2,0
tags,Vegan,6,0
tags,Vegetarianism,20,0
tags,Vekhanassa Sutta,1,0
tags,Venerable Aggavaṃsa,1,0
tags,Verbs,2,0
tags,Vibhajjavada,2,0
tags,Vibhanga,6,0
tags,Vicara,1,0
tags,Vicissitudes of meditation,1,0
tags,Victorian Era,1,0
tags,Vietnamese,8,0
tags,Vijnanavada,6,0
tags,Viking,1,0
tags,Vimutti,2,0
tags,Vimuttimagga,4,0
tags,Vinaya,254,5
tags,Vinaya Exam,24,0
tags,Violence,32,0
tags,Vipaka,9,0
tags,Vipallasa,2,0
tags,Vipassana,185,4.5
tags,vipassanā,1,0
tags,Virtual Reality,2,0
tags,Virtue,8,0
tags,Virus,1,0
tags,Vishnuism,1,0
tags,Visual Perception,27,0
tags,Visualization,2,0
tags,Visuddhimagga,24,0
tags,Vitakka,3,0
tags,Vitamins,2,0
tags,Vocabulary,14,0
tags,Voice Training,2,0
tags,Voidness,4,0
tags,Vyākaraṇa,1,0
tags,Walking Meditation,11,0
tags,War,70,4.3
tags,Weight Training,1,0
tags,Well-being,18,0
tags,Westerners,33,0
tags,Wicca,4,0
tags,Wine-making,1,0
tags,Wisdom,63,4
tags,Witchcraft,2,0
tags,With Sanskrit and English Equivalents and a Sanskrit-Pali Index,1,0
tags,Wittgenstein,7,0
tags,Women,58,4
tags,Won Buddhism,2,0
tags,Word Order,2,0
tags,Wordplay,1,0
tags,Words,3,0
tags,Work,6,0
tags,Workaholism,1,0
tags,World,21,3
tags,World Trade Organization,1,0
tags,World War 1,2,0
tags,World War 2,1,0
tags,Worship,6,0
tags,Writing,23,0
tags,Wrong View,3,0
tags,Xuanzang,2,0
tags,Yamaka,2,0
tags,Yantra,2,0
tags,Yasodhara,1,0
tags,Yin Yoga,4,0
tags,Yoga,149,4
tags,Yogacar,1,0
tags,Yogacara,68,0
tags,Youth,2,0
tags,Zangskar,1,0
tags,Zazen,2,0
tags,Zen,11,0
tags,Zen Buddhism,274,4.3
tags,Zen Canon,1,0
tags,Zend Avesta,4,0
tags,Zhan Zhuang,4,0
tags,Zionism,3,0
tags,Zohar,8,4
tags,Zoology,4,0
tags,Zoroastrianism,6,0
